"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_threshold","dropout","epochs","learning_rate","max_len","max_length","test_train_split","weight_decay","accuracy","balanced_accuracy","best_epoch","best_val_loss","epoch","f1_macro","f1_micro","loss","val_balanced_accuracy","val_loss"
"fresh-sweep-724","qmb0es53","finished","-","priceluke","","2022-04-20T11:59:59.000Z","38157","ne3vuqk1","64","0.025466681150727023","0.3","18","0.0001","20","33","0.85","","0.7460822598640836","0.9466877579689026","1","0.6667638421058655","17","0.7438575768937812","0.7460822598640836","0.18232859671115875","0.7460822463035583","1.303083419799805"
"desert-sweep-465","4d0s21l3","finished","-","priceluke","","2022-04-20T03:48:23.000Z","37778","ne3vuqk1","16","0.028459059462810944","0","22","0.0001","70","33","0.95","","0.7332077911765039","0.9590429067611694","0","0.6842465996742249","21","0.7307585965234592","0.7332077911765038","0.12769533693790436","0.7332077622413635","1.416808009147644"
"scarlet-sweep-402","302722kb","finished","-","priceluke","","2022-04-20T02:31:52.000Z","37753","ne3vuqk1","128","0.026183417822714057","0.2","12","0.0001","80","33","0.85","","0.7449792068161071","0.9416582584381104","1","0.6608102917671204","11","0.7425364235407114","0.7449792068161071","0.20110057294368744","0.744979202747345","1.156947374343872"
"fine-sweep-139","2csskgqg","finished","-","priceluke","","2022-04-19T20:23:00.000Z","37327","ne3vuqk1","16","0.029010539233742177","0.4","11","0.00005","90","33","0.65","","0.7680803793480784","0.8022847771644592","2","0.6509177684783936","10","0.7654002021768529","0.7680803793480785","0.5895544290542603","0.7680803537368774","0.6547874212265015"
"crimson-sweep-28","oohwhu1g","finished","-","priceluke","","2022-04-19T20:22:42.000Z","36966","ne3vuqk1","64","0.02502621701420667","0","14","0.00005","150","33","0.7","","0.7676473757948055","0.8638143539428711","1","0.6337476372718811","13","0.7662081699514255","0.7676473757948054","0.4044058620929718","0.767647385597229","0.7012518048286438"
"logical-sweep-386","darm0rg6","finished","-","priceluke","","2022-04-20T02:06:42.000Z","36847","ne3vuqk1","128","0.029867912173079075","0.1","15","0.00005","20","33","0.75","","0.7588694265227824","0.8863646388053894","2","0.6448661684989929","14","0.756730482680599","0.7588694265227826","0.35226061940193176","0.7588694095611572","0.7920145392417908"
"jumping-sweep-703","jy1idytg","finished","-","priceluke","","2022-04-20T11:29:08.000Z","36272","ne3vuqk1","128","0.025440311289151484","0","21","0.0003","150","33","0.95","","0.7272861340200338","0.948911428451538","1","0.7442899942398071","20","0.7247334348580085","0.7272861340200338","0.1532750427722931","0.727286159992218","1.516699194908142"
"solar-sweep-706","7257vqko","finished","-","priceluke","","2022-04-20T09:39:56.000Z","36125","ne3vuqk1","128","0.02974234630277854","0.5","17","0.00005","200","33","0.85","","0.7484405112080332","0.908894956111908","2","0.6922670006752014","16","0.7465423307964756","0.7484405112080332","0.31888145208358765","0.7484405040740967","1.0307508707046509"
"royal-sweep-49","fkuh6rjg","finished","-","priceluke","","2022-04-19T20:22:44.000Z","35975","ne3vuqk1","64","0.017330661951449753","0.6","21","0.0001","40","33","0.6","","0.7483269598470363","0.9366126656532288","1","0.7309467792510986","20","0.7458418821478451","0.7483269598470363","0.24769951403141025","0.7483269572257996","1.3384170532226562"
"solar-sweep-675","uv42yne5","finished","-","priceluke","","2022-04-20T10:52:21.000Z","35192","ne3vuqk1","32","0.02997689223316427","0.1","17","0.0001","80","33","0.85","","0.7456892179734252","0.9446040987968444","1","0.6527463793754578","16","0.743272040367164","0.7456892179734252","0.18720929324626925","0.7456892132759094","1.1554630994796753"
"rich-sweep-642","c40ir498","finished","-","priceluke","","2022-04-20T07:35:09.000Z","34601","ne3vuqk1","16","0.026509523456201417","0.6","19","0.0003","30","33","0.95","","0.19969143855429888","0.2058633267879486","0","1.6116706132888794","18","0.06658093310891314","0.19969143855429888","1.6093004941940308","0.19969144463539124","1.613484263420105"
"gentle-sweep-339","p10uux0h","finished","-","priceluke","","2022-04-20T00:56:40.000Z","33924","ne3vuqk1","16","0.027166359489083247","0.5","14","0.0001","30","33","0.8","","0.7600226317491109","0.8857096433639526","0","0.6617599725723267","13","0.7578777558004001","0.7600226317491109","0.3888561427593231","0.7600226402282715","0.8448880314826965"
"soft-sweep-738","2csskgqg","finished","-","priceluke","","2022-04-20T12:28:25.000Z","33318","ne3vuqk1","128","0.024958762041116595","0.1","17","0.0001","100","33","0.9","","0.7378309444264828","0.9506412148475648","1","0.6774044632911682","16","0.7357115216644423","0.7378309444264828","0.15953202545642853","0.7378309369087219","1.3321585655212402"
"volcanic-sweep-228","a1oszvpf","finished","-","priceluke","","2022-04-19T22:31:08.000Z","32979","ne3vuqk1","128","0.02907405947809372","0.4","15","0.0001","200","33","0.8","","0.74808707834896","0.9373316168785096","1","0.6723088622093201","14","0.7459864933502497","0.74808707834896","0.21926259994506836","0.7480871081352234","1.1956441402435305"
"daily-sweep-172","tleocz0s","finished","-","priceluke","","2022-04-19T21:11:38.000Z","32773","ne3vuqk1","32","0.02249575223302816","0.2","19","0.0003","100","33","0.65","","0.7387371486564003","0.9553388357162476","1","0.7408697009086609","18","0.7372428871896246","0.7387371486564004","0.15203501284122467","0.738737165927887","1.544902801513672"
"robust-sweep-281","uv42yne5","finished","-","priceluke","","2022-04-19T23:43:11.000Z","32603","ne3vuqk1","16","0.023479263592666","0.2","25","0.00003","60","33","0.6","","0.7588432122370937","0.8214541673660278","3","0.7210755348205566","24","0.7579656063852651","0.7588432122370937","0.5519479513168335","0.758843183517456","0.7399322390556335"
"volcanic-sweep-282","2ds9hdc5","finished","-","priceluke","","2022-04-19T23:43:38.000Z","31973","ne3vuqk1","128","0.02966651875830177","0.2","17","0.0003","50","33","0.9","","0.7398666043994204","0.9513956308364868","1","0.6930446028709412","16","0.7379841160747163","0.7398666043994204","0.15018606185913086","0.7398666143417358","1.602547287940979"
"pious-sweep-320","ih83s7hl","finished","-","priceluke","","2022-04-20T00:36:40.000Z","31539","ne3vuqk1","64","0.025511313307668378","0.1","12","0.0001","30","33","0.75","","0.7558806201773167","0.922145128250122","1","0.6311383843421936","11","0.7538429049311846","0.7558806201773167","0.2568543255329132","0.75588059425354","0.9065228700637816"
"true-sweep-613","ftvmggr3","finished","-","priceluke","","2022-04-20T06:56:28.000Z","30681","ne3vuqk1","8","0.021931875576615276","0.2","12","0.00003","10","33","0.6","","0.7558795411089866","0.7895454168319702","9","0.7353634834289551","11","0.7560882707136406","0.7558795411089866","0.6557427644729614","0.7558795213699341","0.7359824776649475"
"visionary-sweep-525","308nnvnb","finished","-","priceluke","","2022-04-20T05:08:51.000Z","30508","ne3vuqk1","64","0.022753351978162632","0.4","22","0.0001","80","33","0.75","","0.7455066921606118","0.954107403755188","1","0.7253164649009705","21","0.7434147528247843","0.7455066921606118","0.16690371930599213","0.7455067038536072","1.4432373046875"
"royal-sweep-690","c0zvmm55","finished","-","priceluke","","2022-04-20T09:13:57.000Z","30469","ne3vuqk1","8","0.008035948092446111","0.3","25","0.00005","30","33","0.7","","0.7336722028488681","0.840022087097168","2","0.8560333847999573","24","0.7317101673413772","0.7336722028488681","0.5555716156959534","0.7336722016334534","0.9739404916763306"
"light-sweep-31","kx6jovec","finished","-","priceluke","","2022-04-19T20:22:42.000Z","30443","ne3vuqk1","64","0.01247575517109592","0.4","25","0.0001","60","33","0.7","","0.7199162709960688","0.8819394707679749","2","0.823969304561615","24","0.7177554107851508","0.7199162709960689","0.3575073480606079","0.7199162840843201","1.3421063423156738"
"graceful-sweep-711","u6lwss6o","finished","-","priceluke","","2022-04-20T09:46:09.000Z","30402","ne3vuqk1","32","0.025908783973332652","0","14","0.0001","90","33","0.85","","0.7457906481387565","0.9462566375732422","0","0.642642080783844","13","0.7434520910568555","0.7457906481387566","0.17920131981372833","0.7457906603813171","1.1257972717285156"
"warm-sweep-676","qw7lmjy3","finished","-","priceluke","","2022-04-20T10:52:39.000Z","30337","ne3vuqk1","64","0.027071364728055443","0.5","17","0.0001","30","33","0.95","","0.7310523987249152","0.946971356868744","1","0.6999419927597046","16","0.7293450397746689","0.7310523987249153","0.1784433275461197","0.7310523986816406","1.6232212781906128"
"genial-sweep-175","lb671ein","finished","-","priceluke","","2022-04-19T21:15:51.000Z","29845","ne3vuqk1","16","0.02979144078186651","0.3","16","0.0001","90","33","0.95","","0.7335140837880455","0.9463246464729308","0","0.7246574759483337","15","0.7305807379408358","0.7335140837880455","0.16679416596889496","0.7335140705108643","1.5843572616577148"
"upbeat-sweep-699","kuixglhv","finished","-","priceluke","","2022-04-20T11:22:35.000Z","28875","ne3vuqk1","128","0.025499752463178985","0.3","16","0.0001","70","33","0.95","","0.7328561218817711","0.9577494859695436","0","0.7373105883598328","15","0.7313344319310475","0.7328561218817711","0.1515222042798996","0.7328560948371887","1.519370675086975"
"cool-sweep-190","g2zp35fp","finished","-","priceluke","","2022-04-19T21:37:39.000Z","28704","ne3vuqk1","16","0.01851831128139208","0.4","24","0.00005","40","33","0.6","","0.7532026768642447","0.8521440029144287","2","0.7283470630645752","23","0.7525166273754059","0.7532026768642447","0.5045453906059265","0.7532026767730713","0.8088634014129639"
"deft-sweep-224","3blpxvy3","finished","-","priceluke","","2022-04-19T22:25:55.000Z","28656","ne3vuqk1","32","0.027440937432772667","0.1","11","0.00003","80","33","0.75","","0.7664707657379334","0.8091563582420349","3","0.6501518487930298","10","0.7640978267496626","0.7664707657379334","0.5445898771286011","0.7664707899093628","0.6566436290740967"
"radiant-sweep-102","3tca2ee1","finished","-","priceluke","","2022-04-19T20:22:54.000Z","28644","ne3vuqk1","8","0.02782194977792683","0.6","8","0.00003","70","33","0.75","","0.750204761973187","0.7345346212387085","7","0.7378059029579163","7","0.7469830905209964","0.750204761973187","0.7808905839920044","0.7502047419548035","0.7378059029579163"
"scarlet-sweep-194","qmjdhcr0","finished","-","priceluke","","2022-04-19T21:51:11.000Z","28551","ne3vuqk1","64","0.029524898283866213","0.6","10","0.00003","50","33","0.95","","0.7411146782225954","0.8221599459648132","4","0.7269812822341919","9","0.7381377937823517","0.7411146782225955","0.5496050119400024","0.7411146759986877","0.7801225185394287"
"sunny-sweep-730","2csf3ttu","finished","-","priceluke","","2022-04-20T12:07:23.000Z","28381","ne3vuqk1","32","0.023621381020630713","0.4","17","0.00005","80","33","0.95","","0.732096062438316","0.9409355521202089","1","0.6996467113494873","16","0.7300586959342042","0.7320960624383162","0.2067549824714661","0.7320960760116577","1.1431111097335815"
"toasty-sweep-429","qw7lmjy3","finished","-","priceluke","","2022-04-20T03:07:24.000Z","27908","ne3vuqk1","64","0.027083759623660456","0.1","12","0.0001","70","33","0.8","","0.7523035887487876","0.9329668879508972","0","0.647119402885437","11","0.7500042926936408","0.7523035887487876","0.22158540785312653","0.7523036003112793","0.988245129585266"
"wobbly-sweep-166","kuixglhv","finished","-","priceluke","","2022-04-19T21:01:39.000Z","27787","ne3vuqk1","128","0.027017656533658577","0.1","14","0.00003","70","33","0.9","","0.7471111590089928","0.8912598490715027","2","0.6716973185539246","13","0.7444486820729914","0.7471111590089928","0.3351565897464752","0.7471111416816711","0.8365002274513245"
"glad-sweep-761","oz91rwf0","finished","-","priceluke","","2022-04-20T13:37:36.000Z","27393","ne3vuqk1","16","0.009868539938440172","0.4","22","0.00003","50","33","0.6","","0.7335159926142116","0.7746604681015015","3","0.8276692032814026","21","0.7316209815747874","0.7335159926142116","0.7217121720314026","0.7335159778594971","0.8398047089576721"
"jumping-sweep-722","g4iyyx1x","finished","-","priceluke","","2022-04-20T11:57:57.000Z","27260","ne3vuqk1","32","0.027648675146523593","0.5","15","0.0001","200","33","0.95","","0.7372576601513312","0.9474024772644044","1","0.7219434976577759","14","0.7349408404703067","0.7372576601513312","0.17746493220329285","0.7372576594352722","1.392137050628662"
"fancy-sweep-677","0xrt0lxj","finished","-","priceluke","","2022-04-20T10:57:28.000Z","27020","ne3vuqk1","128","0.02702008163354418","0.4","15","0.00005","150","33","0.95","","0.739685312702068","0.940073311328888","2","0.6818326115608215","14","0.7381335375311752","0.7396853127020682","0.2126188576221466","0.7396852970123291","1.2321419715881348"
"legendary-sweep-764","s9vkrq0b","finished","-","priceluke","","2022-04-20T13:43:39.000Z","26677","ne3vuqk1","64","0.010646436603640352","0.3","21","0.00005","80","33","0.9","","0.7059921375531112","0.8902787566184998","3","0.940747320652008","20","0.7040936119992711","0.7059921375531112","0.35534846782684326","0.7059921622276306","1.3439358472824097"
"vocal-sweep-13","z1kcf5jp","finished","-","priceluke","","2022-04-19T20:22:40.000Z","26393","ne3vuqk1","128","0.01722611964236988","0.3","25","0.00005","70","33","0.6","","0.7473709369024857","0.9267890453338624","1","0.6985004544258118","24","0.7448550684282914","0.7473709369024857","0.24987053871154785","0.7473709583282471","1.0618826150894165"
"comic-sweep-587","m1erre77","finished","-","priceluke","","2022-04-20T06:25:34.000Z","26177","ne3vuqk1","8","0.029688906909250704","0.3","8","0.0001","50","33","0.8","","0.7641987283112405","0.8436792492866516","0","0.6553667783737183","7","0.7617497735099505","0.7641987283112405","0.4913966357707978","0.7641987204551697","0.7353949546813965"
"peach-sweep-680","tleocz0s","finished","-","priceluke","","2022-04-20T10:59:09.000Z","26126","ne3vuqk1","32","0.01739551678321489","0.4","19","0.0001","100","33","0.8","","0.7362062166134873","0.956546664237976","1","0.7251549959182739","18","0.7352712042999663","0.7362062166134873","0.1564132124185562","0.7362062335014343","1.482105731964111"
"glorious-sweep-692","8ls876ux","finished","-","priceluke","","2022-04-20T11:11:19.000Z","26098","ne3vuqk1","64","0.024752399087994734","0.3","15","0.00003","90","33","0.95","","0.736032489705165","0.909032106399536","2","0.7206956148147583","14","0.7343874758528062","0.7360324897051649","0.29107236862182617","0.7360324859619141","0.9183527231216432"
"decent-sweep-67","vmy0uqsn","finished","-","priceluke","","2022-04-19T20:22:46.000Z","26040","ne3vuqk1","64","0.026450082818251095","0.6","13","0.0001","60","33","0.9","","0.7393756511118296","0.9400797486305236","1","0.6871609091758728","12","0.7373297282263016","0.7393756511118296","0.22958870232105255","0.739375650882721","1.30197274684906"
"atomic-sweep-769","91idjtzh","finished","-","priceluke","","2022-04-20T13:50:15.000Z","26016","ne3vuqk1","128","0.02706237892729371","0.1","15","0.00005","150","33","0.95","","0.7319939649011356","0.945677936077118","2","0.7072598934173584","14","0.7292512026543451","0.7319939649011356","0.19469453394412992","0.7319939732551575","1.181920051574707"
"lyric-sweep-652","i54gz5d0","finished","-","priceluke","","2022-04-20T07:54:55.000Z","25814","ne3vuqk1","32","0.021176851512363648","0.3","22","0.00003","90","33","0.6","","0.7563097514340344","0.8278359174728394","2","0.7155523896217346","21","0.754259708384449","0.7563097514340343","0.5409039258956909","0.7563097476959229","0.7571006417274475"
"dulcet-sweep-455","zjojeops","finished","-","priceluke","","2022-04-20T03:34:05.000Z","25782","ne3vuqk1","128","0.026068013366880777","0.2","12","0.00003","90","33","0.85","","0.7558956283598742","0.8534272313117981","2","0.6694299578666687","11","0.753477780141692","0.7558956283598742","0.435504287481308","0.7558956146240234","0.7371242642402649"
"gallant-sweep-211","7257vqko","finished","-","priceluke","","2022-04-19T22:15:37.000Z","25722","ne3vuqk1","16","0.026920792168024187","0.6","9","0.0003","60","33","0.75","","0.7381633210236662","0.7842393517494202","6","0.7670360207557678","8","0.7358391051973842","0.7381633210236662","0.665963351726532","0.7381632924079895","0.7696994543075562"
"jumping-sweep-643","4gf0cppq","finished","-","priceluke","","2022-04-20T10:00:22.000Z","25540","ne3vuqk1","128","0.022434126479113584","0.3","25","0.00005","150","33","0.65","","0.7477827295591934","0.9377202391624452","1","0.708644449710846","24","0.7462097611291297","0.7477827295591934","0.22456644475460052","0.7477827072143555","1.157776117324829"
"copper-sweep-114","6qswt03h","finished","-","priceluke","","2022-04-19T20:22:57.000Z","25525","ne3vuqk1","32","0.029737839797075657","0.1","8","0.0001","20","33","0.9","","0.742405192130378","0.942666232585907","0","0.6695986986160278","7","0.7400998348140215","0.742405192130378","0.20234329998493197","0.7424051761627197","1.0857553482055664"
"upbeat-sweep-315","c40ir498","finished","-","priceluke","","2022-04-20T00:31:10.000Z","25434","ne3vuqk1","64","0.018563154594692537","0.2","23","0.0003","60","33","0.6","","0.7422084130019121","0.9539653062820436","1","0.7271649837493896","22","0.7409767697479802","0.7422084130019121","0.15065427124500275","0.7422084212303162","1.7223864793777466"
"hopeful-sweep-698","ar1p5mwn","finished","-","priceluke","","2022-04-20T11:22:30.000Z","25113","ne3vuqk1","32","0.025954993043274636","0.4","14","0.0001","60","33","0.95","","0.7298385724495468","0.9497736692428588","1","0.7036792039871216","13","0.7274590772034465","0.7298385724495468","0.16497892141342163","0.7298385500907898","1.450629711151123"
"fragrant-sweep-689","rdd5klby","finished","-","priceluke","","2022-04-20T09:13:23.000Z","25107","ne3vuqk1","64","0.02528422911992863","0.4","14","0.0001","80","33","0.95","","0.7272067248244489","0.9562405943870544","1","0.711158037185669","13","0.7234308963131859","0.7272067248244489","0.15308555960655212","0.7272067070007324","1.4893134832382202"
"fast-sweep-85","2zkn421k","finished","-","priceluke","","2022-04-19T20:22:50.000Z","24914","ne3vuqk1","16","0.011713619328748617","0.5","25","0.00005","80","33","0.65","","0.7355399164284143","0.8043500185012817","3","0.8638592958450317","24","0.7343434380937743","0.7355399164284143","0.6437819600105286","0.7355399131774902","0.963336944580078"
"bright-sweep-710","2ds9hdc5","finished","-","priceluke","","2022-04-20T11:41:24.000Z","24833","ne3vuqk1","128","0.024199625247957084","0.4","12","0.00003","70","33","0.85","","0.7588244243838117","0.8358241319656372","3","0.6731873750686646","11","0.7559932657704385","0.7588244243838116","0.5081870555877686","0.7588244080543518","0.7184625267982483"
"ethereal-sweep-45","zabrcj8h","finished","-","priceluke","","2022-04-19T20:22:44.000Z","24530","ne3vuqk1","8","0.013247371125241408","0.3","19","0.00005","70","33","0.7","","0.7320580975887602","0.8095923662185669","2","0.7676689028739929","18","0.7309660179180764","0.7320580975887602","0.5715422630310059","0.7320581078529358","0.8359143137931824"
"stoic-sweep-250","3alr3vy7","finished","-","priceluke","","2022-04-19T23:04:41.000Z","24129","ne3vuqk1","16","0.01019552721821727","0.1","24","0.0003","40","33","0.65","","0.7132175060479437","0.8954355120658875","1","0.8241340517997742","23","0.710148633306866","0.7132175060479437","0.30071666836738586","0.7132174968719482","1.4655396938323977"
"happy-sweep-127","ab391ktc","finished","-","priceluke","","2022-04-19T20:22:59.000Z","24110","ne3vuqk1","16","0.029119401712023606","0.2","12","0.00003","150","33","0.9","","0.7575528972231204","0.8257355093955994","1","0.6867896914482117","11","0.7548660447253619","0.7575528972231204","0.5106058716773987","0.7575529217720032","0.7229411602020264"
"crimson-sweep-22","uozhjvqj","finished","-","priceluke","","2022-04-19T20:22:41.000Z","24096","ne3vuqk1","64","0.027734392318295463","0.4","8","0.00005","30","33","0.65","","0.766223430712604","0.8216837048530579","1","0.6479688882827759","7","0.7641266410203601","0.766223430712604","0.5431159734725952","0.7662234306335449","0.6724107265472412"
"eager-sweep-123","f83u4wrd","finished","-","priceluke","","2022-04-19T20:22:58.000Z","23988","ne3vuqk1","8","0.02467481664177526","0.1","6","0.0003","30","33","0.7","","0.7004911243514541","0.7157021164894104","5","0.8105371594429016","5","0.6933668399584121","0.7004911243514541","0.7509886622428894","0.7004911303520203","0.8105371594429016"
"resilient-sweep-583","fkuh6rjg","finished","-","priceluke","","2022-04-20T06:22:24.000Z","23864","ne3vuqk1","128","0.018367407520056143","0.2","19","0.00003","90","33","0.8","","0.7352740831032876","0.9158181548118592","3","0.7387664914131165","18","0.73305893057087","0.7352740831032875","0.28792327642440796","0.735274076461792","0.9553173184394836"
"peachy-sweep-833","snk300wh","finished","-","priceluke","","2022-04-20T16:01:46.000Z","23746","ne3vuqk1","32","0.021225924794480863","0.3","24","0.00005","80","33","0.95","","0.7160583280499955","0.958118200302124","2","0.8396139740943909","23","0.715096286965032","0.7160583280499955","0.14169129729270935","0.7160583138465881","1.5379565954208374"
"lucky-sweep-40","fumv5c3k","finished","-","priceluke","","2022-04-19T20:22:43.000Z","23523","ne3vuqk1","64","0.010194643530160565","0.1","25","0.0003","80","33","0.6","","0.7186848531776758","0.8936740756034851","1","0.8217853903770447","24","0.7164113265998155","0.7186848531776758","0.30395960807800293","0.7186848521232605","1.4409071207046509"
"major-sweep-709","f09736g9","finished","-","priceluke","","2022-04-20T09:45:08.000Z","23003","ne3vuqk1","128","0.02462291867788781","0.2","10","0.00003","80","33","0.8","","0.7636868197003988","0.8282681107521057","4","0.6530219912528992","9","0.761360050073711","0.7636868197003988","0.5006775259971619","0.7636868357658386","0.6766400337219238"
"solar-sweep-7","l4b201r4","finished","-","priceluke","","2022-04-19T20:22:37.000Z","22674","ne3vuqk1","8","0.02692715115986826","0","5","0.0003","100","33","0.65","","0.7367941108200418","0.7687215209007263","3","0.7435121536254883","4","0.7342064115150357","0.7367941108200418","0.6577887535095215","0.736794114112854","0.7473496794700623"
"earthy-sweep-46","m1erre77","finished","-","priceluke","","2022-04-19T20:22:44.000Z","22311","ne3vuqk1","64","0.022065287047510644","0.2","24","0.0003","100","33","0.75","","0.7294072657743785","0.9546810388565063","1","0.7573434710502625","23","0.7289323171328181","0.7294072657743785","0.14750538766384125","0.7294072508811951","1.7062079906463623"
"easy-sweep-527","g4iyyx1x","finished","-","priceluke","","2022-04-20T05:11:21.000Z","22197","ne3vuqk1","128","0.028532701309085563","0.6","12","0.0001","40","33","0.95","","0.7297818515955576","0.9446001052856444","2","0.7459704279899597","11","0.7256873868688944","0.7297818515955576","0.21690382063388824","0.7297818660736084","1.2786730527877808"
"pious-sweep-803","3xp27v3f","finished","-","priceluke","","2022-04-20T15:03:56.000Z","22189","ne3vuqk1","8","0.003958949833099772","0.1","17","0.0001","60","33","0.65","","0.6235950760761526","0.8368360996246338","2","1.3627604246139526","16","0.622601361751261","0.6235950760761526","0.5880417823791504","0.6235950589179993","1.613835096359253"
"dulcet-sweep-29","aff0k933","finished","-","priceluke","","2022-04-19T20:22:42.000Z","22070","ne3vuqk1","32","0.027552424289911673","0","9","0.00003","80","33","0.8","","0.7648049358767108","0.8185149431228638","4","0.6477192640304565","8","0.7626718747184007","0.7648049358767108","0.5135881900787354","0.7648049592971802","0.6575915217399597"
"eager-sweep-42","b49e9a69","finished","-","priceluke","","2022-04-19T20:22:43.000Z","21996","ne3vuqk1","32","0.022490513092412127","0","21","0.0001","100","33","0.7","","0.7430655139918876","0.9556363224983216","0","0.7054136395454407","20","0.7416296584798442","0.7430655139918876","0.1464509665966034","0.743106484413147","1.3446025848388672"
"fearless-sweep-651","f83u4wrd","finished","-","priceluke","","2022-04-20T10:18:11.000Z","21904","ne3vuqk1","128","0.025704761763045387","0","11","0.0003","80","33","0.9","","0.7400342469854271","0.9543054103851318","1","0.6818422675132751","10","0.7378575293825571","0.7400342469854272","0.1492515355348587","0.7400342226028442","1.4317152500152588"
"colorful-sweep-679","qvqvsaqq","finished","-","priceluke","","2022-04-20T08:57:25.000Z","21666","ne3vuqk1","64","0.017334094089722887","0.3","22","0.0003","60","33","0.7","","0.7334371286925881","0.9566880464553832","1","0.7403990626335144","21","0.7300734519682518","0.7334371286925881","0.1420765221118927","0.7334371209144592","1.7693626880645752"
"curious-sweep-845","iwbh8dat","finished","-","priceluke","","2022-04-20T16:26:55.000Z","21598","ne3vuqk1","16","0.021533951473733128","0.6","25","0.0003","50","33","0.85","","0.7179201673583696","0.952954649925232","3","0.8500032424926758","24","0.7167958909163561","0.7179201673583697","0.18923091888427737","0.717920184135437","1.910366892814636"
"restful-sweep-417","65e8g8mn","finished","-","priceluke","","2022-04-20T02:53:23.000Z","21533","ne3vuqk1","64","0.023881268618185507","0","8","0.0001","30","33","0.7","","0.7632749834495712","0.9059884548187256","1","0.6271286010742188","7","0.7607954816456874","0.7632749834495712","0.29208651185035706","0.7632749676704407","0.8160136938095093"
"fluent-sweep-827","j38xnyrx","finished","-","priceluke","","2022-04-20T15:54:44.000Z","21354","ne3vuqk1","8","0.014363144425930455","0.1","13","0.0003","150","33","0.65","","0.6946276133517354","0.884173572063446","0","0.794163167476654","12","0.6826902904071059","0.6946276133517354","0.3232893645763397","0.6946276426315308","1.3330626487731934"
"fanciful-sweep-849","ekvcoz9l","finished","-","priceluke","","2022-04-20T16:34:22.000Z","21235","ne3vuqk1","16","0.01153475283106562","0.5","13","0.00005","70","33","0.9","","0.7111940594845729","0.8456040024757385","3","0.913417637348175","12","0.7093159554537114","0.7111940594845729","0.5433595776557922","0.7111940383911133","1.193722128868103"
"laced-sweep-697","snk300wh","finished","-","priceluke","","2022-04-20T09:25:13.000Z","21156","ne3vuqk1","32","0.02209826257901057","0.4","19","0.00005","90","33","0.9","","0.737125557680051","0.953241527080536","1","0.7577640414237976","18","0.7354907917474424","0.7371255576800508","0.18761055171489716","0.73712557554245","1.2726218700408936"
"frosty-sweep-360","aa9vifv9","finished","-","priceluke","","2022-04-20T01:26:05.000Z","21116","ne3vuqk1","64","0.02383079329824831","0.4","11","0.0001","80","33","0.9","","0.7434828944689921","0.9450371861457824","1","0.6658198237419128","10","0.7408769016233812","0.743482894468992","0.188263475894928","0.7434828877449036","1.307794451713562"
"devoted-sweep-639","z1kcf5jp","finished","-","priceluke","","2022-04-20T09:57:37.000Z","21072","ne3vuqk1","128","0.0251268202859559","0.3","12","0.0001","100","33","0.95","","0.727615114973171","0.954516053199768","2","0.7311549186706543","11","0.7254767986771542","0.727615114973171","0.15315857529640198","0.7276151180267334","1.4258042573928833"
"happy-sweep-8","krwz4z58","finished","-","priceluke","","2022-04-19T20:22:39.000Z","21011","ne3vuqk1","8","0.0036500360830761048","0.6","24","0.00005","90","33","0.7","","0.5969471068512602","0.6111663579940796","20","1.4628679752349854","23","0.5876497106740273","0.5969471068512602","1.416907787322998","0.5969471335411072","1.466729998588562"
"unique-sweep-567","j38xnyrx","finished","-","priceluke","","2022-04-20T06:06:27.000Z","20601","ne3vuqk1","16","0.028327130356548436","0.4","11","0.00005","10","33","0.95","","0.7348753842837857","0.9060142040252686","1","0.7224533557891846","10","0.7323491269063442","0.7348753842837857","0.33164000511169434","0.7348753809928894","0.997878909111023"
"zany-sweep-391","i54gz5d0","finished","-","priceluke","","2022-04-20T02:12:56.000Z","20511","ne3vuqk1","32","0.015904646918760566","0.1","22","0.00003","70","33","0.65","","0.7749251850685147","0.8849341869354248","2","0.6925007700920105","21","0.77278508029487","0.7749251850685147","0.40732911229133606","0.774925172328949","0.7697405815124512"
"icy-sweep-501","5vd9nkay","finished","-","priceluke","","2022-04-20T04:33:57.000Z","20453","ne3vuqk1","64","0.02644608084301199","0.4","11","0.00005","50","33","0.9","","0.7478655506460227","0.9021446108818054","1","0.6660246849060059","10","0.7457904598373469","0.7478655506460228","0.32784032821655273","0.7478655576705933","0.9119694828987122"
"stellar-sweep-574","qf43ypq7","finished","-","priceluke","","2022-04-20T06:17:26.000Z","20286","ne3vuqk1","64","0.015449343519109628","0.5","24","0.00005","20","33","0.95","","0.7412077450874736","0.9597269892692566","4","0.8241823315620422","23","0.7376650599988739","0.7412077450874736","0.18612436950206757","0.7412077188491821","1.4622036218643188"
"skilled-sweep-815","jjgiduzj","finished","-","priceluke","","2022-04-20T15:26:30.000Z","20282","ne3vuqk1","64","0.019982249503553397","0.1","22","0.00005","80","33","0.75","","0.735602294455067","0.9445846676826476","1","0.7141334414482117","21","0.7350083837360488","0.735602294455067","0.1979639828205109","0.7356023192405701","1.1468127965927124"
"sandy-sweep-264","fgj8f6gx","finished","-","priceluke","","2022-04-19T23:21:05.000Z","19964","ne3vuqk1","128","0.018853788614016168","0.4","24","0.0001","10","33","0.8","","0.739719642921163","0.961709439754486","2","0.75169438123703","23","0.7381709798854942","0.739719642921163","0.14581798017024994","0.7397196292877197","1.600212812423706"
